nr_classes,nr_instances,log_nr_instances,nr_features,log_nr_features,dataset_ratio,skew_min,skew_std,skew_mean,skew_q1,skew_q3,skew_max,kurtosis_min,kurtosis_std,kurtosis_mean,kurtosis_q1,kurtosis_q3,kurtosis_max,rho_min,rho_max,rho_mean,rho_std,class_entropy,prob_min,prob_mean,prob_std,prob_max,norm_entropy_min,norm_entropy_mean,norm_entropy_std,norm_entropy_max,mi_min,mi_mean,mi_std,mi_max,equiv_nr_feat,noise_signal_ratio,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,dataset
2,1831,7.5126175446745105,10,2.302585092994046,0.005461496450027308,0.05358574989648573,0.6781887074731954,0.6158188570136272,0.30071701044964877,0.3214141211943861,1.9667631816206443,-1.9993136113200418,3.7037698575295783,0.8372384913318042,-0.8761171558398438,-0.8515309629283238,8.268220451343565,0.0043624081753408555,0.9999961929237128,0.5585214333242733,0.43347362901875025,0.9994833316427045,0.4866193336974331,0.5,0.01338066630256693,0.513380666302567,0.17804416736110668,0.25314095986189605,0.04021243853619735,0.2777281612389099,0.0008799875134741161,0.0035678039536916895,0.004462153123394446,0.011973130830335044,280.13964461486626,69.95147691620366,0.5264700641482538,0.5756385127108576,0.5292141838916607,0.7312900926585888,FOREX_audjpy-day-High.csv
2,1831,7.5126175446745105,10,2.302585092994046,0.005461496450027308,0.19218895497929367,0.292575027565408,0.9548749672440756,0.8500437115675941,1.1220026196146895,1.1275460618240887,-1.9652111994335384,0.8508509775944141,-0.021846224908364565,-0.12817476910209147,-0.10302638599947433,1.3249973246990088,0.02092645487375236,0.9999881722645476,0.5297355426516772,0.4596131803791523,0.9934005601810298,0.4522119060622611,0.5,0.047788093937738946,0.547788093937739,0.22378699686915945,0.24470603411871217,0.010351148251763214,0.25071297762340533,0.0018424358822301526,0.0026397737447636216,0.0006694176809153171,0.0038525949536672363,376.32034266254277,91.69962420230993,0.5117694226657162,0.595275005939653,0.5548823948681396,0.7291250890947969,FOREX_audnzd-day-High.csv
2,43824,10.68793689150286,10,2.302585092994046,0.00022818546914932458,0.07206453196167784,0.364115060852323,1.0900592051766178,1.1288723515804757,1.1303037342868973,1.5006000967195285,-1.9948977466512376,2.4124253369266473,0.8384011540864348,-0.09273919867938585,-0.0890540112841629,6.007736778267492,0.0071837093613264505,0.9999930038188385,0.5123997882206642,0.47629329923227615,0.9990645331602015,0.4819961664841183,0.5,0.018003833515881723,0.5180038335158818,0.08155088175320843,0.15474710719117246,0.03847048016198282,0.17536043766892817,0.0001617893552607677,0.00042574593395573707,0.0003578492909333998,0.0011076440160290822,2346.621431889165,362.4728950981851,0.5031490646874002,0.5840633487772192,0.5151060958833,0.7119388600806421,FOREX_audnzd-hour-High.csv
2,1832,7.513163545234075,10,2.302585092994046,0.0054585152838427945,0.030596313724169325,0.23105839246301302,0.5906891390722492,0.472791136400066,0.7296961578083117,0.7340013895890346,-2.0012498299129557,0.6218245661246976,-0.684920999490825,-0.7895641874828315,-0.7818828722263524,0.3448893056213067,0.0001548595241427478,0.9999858179411989,0.5884293018894233,0.414394665357423,0.999831489651491,0.4923580786026201,0.5,0.0076419213973799305,0.50764192139738,0.24126137900873582,0.2668084380891074,0.01244312502128801,0.2748970434225631,0.0010044657930918868,0.0023347191928128463,0.0016045967254305204,0.0053985805251186274,428.2448581950894,113.27859886124433,0.5060465668804942,0.5737170349251605,0.5179466619149442,0.7194137562366356,FOREX_audsgd-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.05894374095847921,0.4260238277867943,0.8411637505673649,0.737299250035576,0.7377077052606966,1.6482560244886244,-1.9966167551923937,2.6781195716518646,0.34567523639843584,-0.7702774341701357,-0.7686819684348642,6.011905719437263,0.002474394384597147,0.9999923212526651,0.5837152546335949,0.4425806923588436,0.9993739399271421,0.4852709640616087,0.5,0.014729035938391338,0.5147290359383914,0.09146913771160359,0.17170124369302725,0.03939840439712838,0.1916394690965667,0.00014552513927895694,0.0004982674154623831,0.0006441819907222934,0.001854809492083369,2005.6979624078795,343.59657277346065,0.505647259811439,0.5667087830424029,0.5191791539716174,0.6997607608667696,FOREX_audsgd-hour-High.csv
2,1833,7.513709247839705,11,2.3978952727983707,0.006001091107474086,0.09072916921598155,1.2201354290627267,1.0907124339985197,0.571486736670824,0.5740605279756101,3.6769875561753387,-1.9939450186279912,7.002034485646149,2.031611375026116,-1.1790736137409081,-1.1732609621437464,17.002954157067894,0.0035782654415959358,0.9999994341345019,0.5443610516115295,0.48089833664430454,0.9985204681967377,0.4773595199127114,0.5,0.022640480087288584,0.5226404800872886,0.13762083349621837,0.24781735893930895,0.05459936112335629,0.2754626113208394,0.0006666062746152543,0.002754276202614744,0.0018291921151834276,0.005895216848001022,362.5346169889579,88.97549290955136,0.49644214777856976,0.5701294844381087,0.532472083630316,0.737612853409361,FOREX_audusd-day-High.csv
2,43824,10.68793689150286,11,2.3978952727983707,0.000251004016064257,0.11868637004494852,1.340691189813475,1.1574041347404136,0.5798512735273812,0.5800668712206178,4.075573641503528,-1.9860041831082527,11.181126238117303,3.9932547196053076,-1.1652988195899905,-1.1647201851093485,29.906169025374705,0.008021422074253815,0.9999995425138538,0.5403516135637971,0.4845169265924558,0.9974672975907187,0.4703815261044177,0.5,0.029618473895582337,0.5296184738955824,0.0299649404461953,0.16146410855758483,0.06263004832465649,0.19280360960911166,0.00017443174210487328,0.00027298805963668366,0.00014165567797351495,0.0006634098433976523,3653.8861769933646,590.4694905428295,0.5062289385579924,0.5524597337978474,0.5091503957085761,0.708447808756145,FOREX_audusd-hour-High.csv
2,1830,7.512071245835466,11,2.3978952727983707,0.006010928961748634,0.06566287846479557,0.19425636735805843,0.6271712221018644,0.6372560950349883,0.6517296127660515,0.8636609019056312,-1.9978730505870559,0.9449036401350418,-0.711407971636673,-1.0312180788561474,-1.0274559685477174,1.249963092655836,0.00029097355268193427,0.999980197125746,0.5485902448521325,0.47537797350850436,0.9992244269658095,0.48360655737704916,0.5,0.016393442622950838,0.5163934426229508,0.232490693020839,0.2616966664436836,0.01449319170720752,0.26968504652499525,0.002269604831357511,0.0028841232925603416,0.0003909257142583098,0.003575118387968798,346.45690409398605,89.7369900304664,0.4841530054644808,0.5846994535519126,0.5005464480874318,0.6945355191256831,FOREX_cadchf-day-High.csv
2,43824,10.68793689150286,11,2.3978952727983707,0.000251004016064257,0.046107289128910066,0.6021839877988738,0.8487431399741543,0.6454975979654435,0.6483206583792434,2.2675400906594536,-1.9979653013018168,6.354796249994032,1.5074479334902875,-1.02384582631899,-1.0233284993317937,20.404216698521065,0.0003247229115640259,0.9999915058960044,0.5392197727453042,0.48596976443657397,0.9996168209877643,0.4884766338079591,0.5,0.01152336619204089,0.5115233661920409,0.023959069871063016,0.16064340849415287,0.053760368690140205,0.18763547067635922,0.00017056040269776418,0.00031649450343198643,0.0003063268587750928,0.0011778137966999625,3158.4018368349907,506.5709269898097,0.5056817849304287,0.5610165588322917,0.5131436362619652,0.7021492888845986,FOREX_cadchf-hour-High.csv
2,1834,7.51425465281641,11,2.3978952727983707,0.0059978189749182115,0.00654846736738769,1.105587764765673,0.6236989142568251,0.115508377409515,0.11875937455144954,3.1723739942548757,-2.00214166934024,5.86559788248719,1.697610450673976,-0.9080135933366718,-0.8953678077174436,16.23026633811746,0.000627294008372464,0.9999960588187402,0.6178975169685502,0.41085042954301126,0.9999922794337126,0.4983642311886587,0.5,0.0016357688113413094,0.5016357688113413,0.13770812219658032,0.2572295063543072,0.05286339822881237,0.2855710369394181,0.0006813830531428207,0.0023924912604886203,0.0024051997100086576,0.008428186382404314,417.971131576666,106.51533792511033,0.500552387740556,0.5949305060584462,0.5158321454027085,0.7120961035875504,FOREX_cadjpy-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.07128555094710622,1.5205960130568132,0.8216016640502236,0.1133798564150594,0.11442437175198077,4.414035896770229,-1.995009416663075,20.757908073924895,7.844822552417841,-0.9048941460494384,-0.9031563273273229,68.30359350885695,0.008453202913944618,0.9999979696199814,0.5898663900767492,0.43614697970149174,0.9990846264293283,0.4821905305191101,0.5,0.017809469480889906,0.5178094694808899,0.00993985994739289,0.16480081381139017,0.06675926610035979,0.19791440615890202,7.343286895792125e-05,0.00026232189205870385,0.0003043491637657311,0.0011609350089220392,3808.620845894736,627.2388881767829,0.502932260893896,0.5580604724302528,0.5156186931521345,0.7118996802404377,FOREX_cadjpy-hour-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.04371433531217695,0.38058059448208065,0.9084471683699614,0.8414603446388478,0.8806263213262246,1.5719297392178553,-2.0002739558493516,2.4094804178192795,1.2049475780358598,0.36204574119899724,0.41531466757019464,6.286259372332461,0.025715118259561156,0.9999969871476206,0.551909988858753,0.47118268798919233,0.9996560873907867,0.4890829694323144,0.5,0.010917030567685587,0.5109170305676856,0.18391828101296676,0.23895622519731705,0.02707673155755617,0.25766128816389205,0.00329107940670436,0.004917898677891146,0.0011947009006860096,0.007016577460163157,203.26894734225212,47.589090757718566,0.49893680209075797,0.5785934901401759,0.5458660014255168,0.740683654074602,FOREX_chfjpy-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.08601506133919883,0.6726020401580126,1.074745621303377,0.8657712392542066,0.8713401711846891,2.678113201067887,-1.9926923499182323,9.872288247201299,4.29081653771831,0.3986815058613633,0.4071208338655512,33.29204571702179,0.0003655333399523147,0.999998492288517,0.5384651837244617,0.48628774542658904,0.9986679054924428,0.47851682829435255,0.5,0.02148317170564748,0.5214831717056475,0.018339582578280243,0.1486956373901802,0.0573015596989874,0.1810362962796008,0.00011755159989683406,0.0003037514712690047,0.0003088513935849105,0.0010993796361488356,3287.779648672103,488.53059146993945,0.5088874664394079,0.5563495031267334,0.5139529277519582,0.7032058481209245,FOREX_chfjpy-hour-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.005136883976166492,0.3196673069388826,0.2969264749405125,0.1379157600966357,0.28899050125266945,0.9582556846404088,-1.9689828883911742,0.8467991802778813,0.3149632330489363,0.16558185217588517,0.6186665196340155,1.4140341486716257,0.014512350694284703,0.9996017966608121,0.5867257391675448,0.4270928318307289,0.9940693045630318,0.4546943231441048,0.5,0.04530567685589518,0.5453056768558951,0.21533118650354072,0.22729542054747798,0.008964989287434345,0.2437420018991147,0.0021678303030581974,0.003659559391829712,0.0012123408630476597,0.005579817860938843,271.6363359978195,61.110051022791154,0.5196305535756712,0.6031658351152291,0.5382127583749109,0.7035756711808029,FOREX_chfsgd-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.09617818746096378,0.6259295954199499,0.4626621870379598,0.1653355461358048,0.20221297199041272,1.863035566740873,-1.9908406124467266,2.6389847399311246,1.1229541147811084,0.16621169720269435,0.24881008653875347,7.88144904690616,0.0015452174615835197,0.9998055099772408,0.5659662231077957,0.4591480706167874,0.9983351618954734,0.4759840273816315,0.5,0.02401597261836852,0.5240159726183685,0.05361342180901794,0.1415184672505216,0.03607059732149689,0.16507939940867694,5.801934498910963e-05,0.0002530099318794151,0.0002519511961004067,0.0008664620677688976,3945.8338828029937,558.3395729538772,0.4998746088914756,0.5885679526297249,0.50605781247055,0.6986878996929446,FOREX_chfsgd-hour-High.csv
2,1834,7.51425465281641,11,2.3978952727983707,0.0059978189749182115,0.037114161483124304,0.3702568101706238,0.7646115549766801,0.6814587408116798,0.6918551284496106,1.4494329911536927,-2.0008056338182314,2.4365384397134253,0.5092948790274502,-0.45260881712224577,-0.44038079465279867,5.604068199577379,0.0017283515803571577,0.9999981554351192,0.5329055277880334,0.49166765935109497,0.9997520702776292,0.49073064340239914,0.5,0.009269356597600864,0.5092693565976009,0.19874578028397902,0.257555347740264,0.029426203514081255,0.2734952538588032,0.0023368759264952004,0.0034268522358533392,0.0007190075410460959,0.0045837755810134405,291.7406416937833,74.15799632257233,0.4967628890472797,0.6046863863150392,0.4896590639106676,0.7333600617723924,FOREX_euraud-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.08738805088745666,0.8723674654014295,0.9919743089853132,0.6918743535283921,0.6938965140951264,3.476019606236839,-1.9924542583939187,23.76330615305897,7.786852105269989,-0.43231211944084746,-0.42993400966677386,82.45235874146853,0.004357343302586978,0.9999988127003849,0.5320762638294838,0.4927895513493295,0.9986251078430768,0.4781745579007416,0.5,0.021825442099258408,0.5218254420992584,0.007581482729899609,0.16113048494624188,0.0617274764118345,0.19182431041960088,9.557192842266429e-05,0.00021675966468955032,0.0002411283819471738,0.0009335713897907093,4607.061508760578,742.3600950482083,0.5049401378901284,0.5631488168521318,0.518243310296108,0.7113747484810458,FOREX_euraud-hour-High.csv
2,1834,7.51425465281641,11,2.3978952727983707,0.0059978189749182115,0.034930289879307505,0.6307869969724783,0.6763825093920567,0.4248373867567815,0.43233603396096065,2.0205173984745812,-2.000963141413898,3.450372979023075,0.8233192361922406,-0.6464891778189854,-0.6297107070029895,8.406787024260435,0.00975715900333896,0.9999958761498197,0.5713150536567171,0.4515740205842012,0.9997803820287026,0.49127589967284624,0.5,0.008724100327153761,0.5087241003271538,0.18292924037662167,0.2622921554185944,0.03789348496162332,0.2820697070923844,0.0020965326825383573,0.0026904776305843635,0.0006628650785995746,0.004121714174485297,371.59958910773526,96.48906753096674,0.5092599192207176,0.5927298645759087,0.5060406272273699,0.7393531717747683,FOREX_eurcad-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.07659037475778976,0.9119954757386636,0.8122661817913958,0.4312917765817279,0.4324186003794456,3.091739279953019,-1.9942249251315727,10.419218863213457,3.5797027466042195,-0.6333766153963611,-0.6289811747887586,34.39882374710698,0.0006951963504898755,0.9999972207950847,0.5494038408851731,0.47498102407965137,0.9989434918397055,0.48086708499714775,0.5,0.019132915002852274,0.5191329150028523,0.02617693148237824,0.16615661211778537,0.06151865032021977,0.19678380933501347,5.281928831241123e-05,0.00016857516754442903,0.0001601683306467587,0.0005751773343705314,5925.8045321321,984.6529555220152,0.504529928868154,0.557741176257423,0.5125839450855361,0.7097320328021433,FOREX_eurcad-hour-High.csv
2,1833,7.513709247839705,12,2.4849066497880004,0.006546644844517185,0.13461958566028334,0.6597161192238291,0.5938521958713632,0.2857144452848359,0.34692434420577345,2.104252045440737,-1.9840435643740315,3.901011504034789,0.4394314283013525,-1.3689152331711458,-1.1324861658599077,9.814759910557106,0.0030876538991297373,0.999996895572807,0.6007969566205655,0.4239630682265721,0.9967494546645874,0.4664484451718494,0.5,0.03355155482815056,0.5335515548281505,0.0006181417062529082,0.001916543128811121,0.017753503413120413,0.2655342056496079,0.0003428467938349439,0.0003910255887726296,0.00021232028516159212,0.005082899589402494,2549.064519775378,3.9013240663529496,0.5035845806604894,0.5897570681872178,0.5231616773580423,0.37289736279401287,FOREX_eurchf-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.0492579178425307,5.7228603721492926,2.313460474452316,0.28467851011962814,0.29133900877130886,20.25763260315255,-1.9976648251494302,491.87761617734554,156.22830273127045,-1.370870384789479,-1.3533600463486395,1711.562372600475,0.009984863919546543,0.9999974692117894,0.5709366491269471,0.4509178811332397,0.9995626919539089,0.4876896748431261,0.5,0.012310325156873914,0.5123103251568739,0.0004124566351158816,0.14582516892595238,0.06306048654218238,0.1837226607468233,5.695098481153191e-05,0.0003137284228427387,0.0003398386631495484,0.0013143046710280412,3186.0762977632903,463.81338096373094,0.5103938466876452,0.5573990490414971,0.5262065021769413,0.6840845865935907,FOREX_eurchf-hour-High.csv
2,1836,7.515344571180436,11,2.3978952727983707,0.005991285403050109,0.04580103731441644,1.101900717623986,0.6671319546287346,0.15620538188889088,0.17256377337181997,3.095972195149369,-2.0000821923214716,10.414886974757666,3.4619290101342246,-1.3806901324344723,-1.3312617931130095,27.064442358684452,0.002147589891932982,0.9983850179052935,0.5559666713234026,0.4592748850904487,0.9996224837463398,0.48856209150326796,0.5,0.011437908496732012,0.511437908496732,0.10954910545390813,0.23494543376489568,0.06217582034664318,0.2772075222749932,0.00021462686396618753,0.0023342210444178566,0.001405177562396926,0.004238937247382749,428.24671045481074,99.65260714136434,0.5310168686148729,0.5779133998574484,0.47819256355428835,0.6764670943216917,FOREX_eurdkk-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.1508083951514035,3.3251739336714885,1.7274817627234575,0.154004315559014,0.1759698178702015,8.798057875958092,-1.9665697948375442,55.19365447087822,24.56051559017012,-1.3985814477403167,-1.3692151432428894,144.11635734343116,0.0009349217088234892,0.9993001142382993,0.5422388192954769,0.48117171188279945,0.9939974286288105,0.4544209925841415,0.5,0.04557900741585852,0.5455790074158585,0.009659002555859454,0.15113471745984466,0.07001892287660881,0.19283463611678714,8.359438890176256e-05,0.0001991953830876289,0.000111909247714233,0.00042137988288853305,4990.062586900102,757.7260061813698,0.5115349198331006,0.5610037453323924,0.47644050865377247,0.6575010676181041,FOREX_eurdkk-hour-High.csv
2,1835,7.51479976048867,11,2.3978952727983707,0.005994550408719346,0.04473438292820074,0.8336525175916362,0.8989106058373608,0.561728257016817,0.5855534968600333,2.665247464964619,-2.0001800576101987,4.605063891957328,1.4661026288578716,-0.5420514129888847,-0.5183351097558018,11.404321433196458,0.004549328597374299,0.9999979359124012,0.6162569105898382,0.4136037406218993,0.9996398559365693,0.4888283378746594,0.5,0.011171662125340598,0.5111716621253406,0.16276727771037158,0.2588980291671378,0.045823578590635,0.28209912017021094,0.0016643293853682989,0.0029049882440880656,0.0007844901059981358,0.003998668030900029,344.1114978592199,88.1218853274262,0.4861249703017344,0.5820177001663102,0.5209550962223806,0.7324364457115704,FOREX_eurgbp-day-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.0962597280195616,0.998899054791435,0.5860239254047745,0.11501491696819141,0.12152248674283525,2.7288153541559335,-1.9929109254752182,5.8045274448610265,1.3162959959178073,-1.3504855350167146,-1.3375148694987238,13.915198688117943,0.000654178014056927,0.9999993436917856,0.577397413498751,0.4477805189128787,0.9983349545873055,0.4759825327510917,0.5,0.024017467248908297,0.5240174672489083,0.17647231134584562,0.27635761152900995,0.04899367138851518,0.3011351250654108,0.0001356557429542382,0.0019241120044720679,0.0014237366919676792,0.004393067065489812,518.8549067138249,142.62865097597899,0.49458303635067713,0.5578581610833927,0.49560762651461154,0.7412449512948444,FOREX_eurhkd-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.11969831327311975,0.8897875397996526,0.541464294603249,0.12034104603939141,0.12802517226140336,2.4418902152134385,-1.9819196338224379,5.079754007775682,0.9766390531043162,-1.3460900851474524,-1.3436804675480232,11.97006477523528,0.015282537540287067,0.9999994515123456,0.5632327947917389,0.4617810806872219,0.9967357099757745,0.4663776383342841,0.5,0.03362236166571589,0.5336223616657159,0.08167120355754953,0.18532515489031454,0.051483454448067026,0.21111410885843004,0.00013104952838620398,0.0004094206686763458,0.0004367494410287853,0.0013034786888033803,2434.5026673866128,451.652171883431,0.507975307693213,0.5561895504528565,0.5166914970531034,0.7035254566911514,FOREX_eurhkd-hour-High.csv
2,1834,7.51425465281641,11,2.3978952727983707,0.0059978189749182115,0.07864181365261372,1.5413259738006126,1.3124017628953657,0.6373795482692952,0.7061476784716925,5.140768756235738,-1.995993312045826,19.580121449875254,8.66891479261236,0.10934335903276748,0.18495524924000883,62.425807166976846,0.00033770877184411443,0.9988111489313077,0.6520482054493391,0.3844451474734373,0.9988879546828084,0.480370774263904,0.5,0.019629225736095962,0.5196292257360959,0.059968171116486,0.22381547248522166,0.07505769833378823,0.26431226967866,0.000982719522558878,0.002888840948586064,0.0017479775768624252,0.005815803326421721,345.774645423699,76.47587231992387,0.4961362556426705,0.5965253029223093,0.5027352102637205,0.711531836540746,FOREX_eurhuf-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.466715357614412,1.4509670708208513,1.3261565585352015,0.6533939140528962,0.6828403644396626,4.674579222734395,-1.7822581122746852,13.792286085101823,6.328668227003663,0.13847540215394405,0.1654977810689633,40.864570042436206,0.01687015334648282,0.999669277332294,0.6057554095619126,0.4208842377587467,0.9624220801269996,0.38637763833428407,0.5,0.11362236166571593,0.6136223616657159,0.02418765527414449,0.1514459790747069,0.0605406848973591,0.18243725048354648,0.0003333072775990792,0.0043756431623175485,0.0019491276372499635,0.005664862099980739,219.9498552384823,33.611135656339464,0.5606158727243021,0.6223619055116585,0.597740627479329,0.6599428125325089,FOREX_eurhuf-hour-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.041527652978062775,0.6782517572936685,1.0691730014765002,0.8550424921700222,0.8685329233000134,2.4695450999723483,-2.000460556712161,3.963836461631417,1.6216682373659381,-0.015521979407695063,0.014535301755860042,10.306199652059021,0.02213263998220782,0.9999993334284498,0.5914265895221977,0.4326390398231502,0.9996896212753275,0.4896288209606987,0.5,0.010371179039301293,0.5103711790393013,0.16690550847270583,0.2518282397333761,0.03976347622226678,0.27342456638756335,0.0011237510942566226,0.002599747869156603,0.0019695284511638466,0.007260685982858754,384.5332976846104,95.8664087471963,0.49999109052031365,0.6052803516274649,0.5273045854122119,0.7423645759087669,FOREX_eurjpy-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.09773533933457652,4.558123244919941,2.7973091473835665,0.8648607039911538,0.8677513768522039,15.52473611284576,-1.9905386458548755,308.7308991781184,129.60434715621003,0.014509632063572475,0.021338260971975886,1041.1240781001338,0.0002836979384012909,0.9999994575308639,0.5662315382961822,0.45456296678036756,0.9982809250088366,0.4755961209355391,0.5,0.02440387906446093,0.524403879064461,0.0004640406705514035,0.15229254488378935,0.07543984660469642,0.1902422557261514,7.359993555707689e-05,8.478973238718407e-05,5.015944799725646e-06,9.07889979890481e-05,11773.606271692,1795.1201267667677,0.502886890378608,0.5510323276115667,0.5034798518778156,0.7026357332846825,FOREX_eurjpy-hour-High.csv
2,1837,7.515889085215125,11,2.3978952727983707,0.005988023952095809,0.06868656293489422,0.7185052531913702,0.6482964674826964,0.3380767209236759,0.3492548245220666,2.1661008567732307,-1.997458039086764,6.135790661069228,1.513243510058803,-1.3023053999766212,-1.296508593952544,14.61919117793606,0.00025937254241019067,0.9999827196858185,0.6159616482875089,0.4146315634754727,0.9991514205819874,0.48285247686445293,0.5,0.0171475231355471,0.5171475231355471,0.13511337379687113,0.25659255025373556,0.05998474807331333,0.289027047604671,0.0007692768571184727,0.0025216714553411485,0.0018007127571862546,0.005916102322283144,396.22585189108844,100.75494896856894,0.5215371822285578,0.581367308149204,0.5030500118793063,0.7218044666191494,FOREX_eurnok-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.10378245903344822,0.7227690321649687,0.6613033525505064,0.34900018455369597,0.35034529110445145,2.2082460011628804,-1.9893199879906287,6.130218595087813,1.516783694071757,-1.29457010390038,-1.2937391479259537,14.634367982700784,0.0035636763503718158,0.9999879975915457,0.5681752663166195,0.4573189612602517,0.9980621083335435,0.4740901312036509,0.5,0.025909868796349128,0.5259098687963492,0.042066206246209936,0.1694883828146896,0.06249634883694545,0.2009077952974328,0.0001055291652465179,0.00030039384430964486,0.00019487171260252758,0.0006795802851757581,3322.511853154836,563.2205591935552,0.5008787061916018,0.552401789287331,0.511192391707182,0.686206696904652,FOREX_eurnok-hour-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.023428769752931688,0.025236579811324766,0.07117110231786877,0.06631771440303226,0.08407122254216746,0.11148495903069412,-1.994902948557786,0.6203339338448735,-0.22464196506020348,-0.22323871268086992,-0.08613045857355917,0.5036711416276192,0.02172859251312884,0.9999765304755226,0.6059700146508495,0.4159942870647881,0.998691980866812,0.4787117903930131,0.5,0.02128820960698688,0.5212882096069869,0.2286844145035534,0.2548254102219901,0.017739152832685987,0.26949594065426447,0.0009351315444444293,0.0031214194791271436,0.0017380926859969427,0.0063012618611514686,319.94801965741584,80.63766899194468,0.49836362556426705,0.606988001900689,0.5048853646947018,0.7144927536231884,FOREX_eurnzd-day-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.11600972464347507,0.7374041118987175,0.7059927261996871,0.35330174236799083,0.46789433396622393,2.2897599615713253,-1.988714022727375,4.612358806103614,1.9126651802134065,-0.03879100104746458,-0.00723513391721875,11.764586860637877,0.033429607267588535,0.9992123570064252,0.6232002912183635,0.3961310988232263,0.9975837163509549,0.4710698689956332,0.5,0.02893013100436681,0.5289301310043668,0.14758808631891818,0.23784172967844253,0.043915962492494215,0.2621618635351607,0.0011717966828479454,0.004059337021748989,0.0024857638622613858,0.008180619341218817,245.75040480899514,57.59127448746963,0.5196186742694227,0.6227726300784034,0.5163548348776432,0.721032311712996,FOREX_eurpln-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.12671537966911844,0.9945521769235688,0.8270408517078365,0.38063829046885267,0.40600059557869717,3.025106381787247,-1.984033758106725,8.284279651982507,3.639150982149852,-0.03278965465521533,-0.013193150287168498,22.71910210322519,0.0054234207531865634,0.9994652538886502,0.5726077019756695,0.4518712183384597,0.9971142182122892,0.46838562464346833,0.5,0.031614375356531665,0.5316143753565317,0.036438405269492984,0.1498253457323025,0.056488115990250116,0.17965465121127436,5.0541291289490226e-05,0.00017784687871224138,0.00011885096929080413,0.0004321772169938608,5606.588237208443,841.4401193721363,0.5016998167164471,0.5650884870833568,0.510941203373517,0.6721961266263278,FOREX_eurpln-hour-High.csv
2,1832,7.513163545234075,11,2.3978952727983707,0.006004366812227074,0.061214085255257934,0.4271261165034248,0.30953253071184633,0.11206740584836095,0.12664483357398226,1.3754541547234638,-1.9984357279272627,2.1928551302834753,-0.5281405486949965,-1.5077235873076897,-1.4746341477964116,4.701381814326657,0.0010673124796105906,0.9999760940505763,0.6590024653902834,0.3791865025163997,0.9993258798455944,0.4847161572052402,0.5,0.015283842794759805,0.5152838427947598,0.18367395150560306,0.25182688033533307,0.03199895834954897,0.27029663414093485,0.0017304354847271289,0.0036444943434382204,0.0011831626222053172,0.005525100078556931,274.2015175973162,68.09789304207268,0.4945295794725588,0.5496525302922309,0.5316791399382276,0.6910489427417439,FOREX_eurrub-day-High.csv
2,43825,10.687959709789435,11,2.3978952727983707,0.00025099828864803196,0.11872457532059853,0.6187502152147835,0.47939570748988364,0.12065071404353142,0.5073092667394973,1.7220515852033276,-1.4936840408938714,3.062030163062739,-0.0564471583141317,-1.4921150862463375,-1.3476455029045282,7.924670240147711,0.06401594480606371,0.999974229064582,0.6101223461774274,0.4133211502293139,0.8769102588589066,0.29645179691956647,0.5,0.20354820308043353,0.7035482030804335,0.029649135498422328,0.1581785083318576,0.05443951214723053,0.18742518078870832,0.004967563760440964,0.00815851699166959,0.004424226317162387,0.02130057841610522,107.48402678505084,18.38814474412063,0.6360067157109752,0.7026357697310457,0.677991566936401,0.7306560928478386,FOREX_eurrub-hour-High.csv
